review_id,review_text,recommended
119540337,"Faz-me lembrar dos bons velhos tempos da escola, quando se jogava ao polícia e ladrão. A diferença é que se tem de reparar geradores, visto que o estado não tem dinheiro para contratar trabalhadores porque anda a investir na TAP! CONTINUEM A VOTAR PS!!",True
119292961,"This game used to be something I'd play constantly, both as killer and survivor, with friends or alone, on both steam and console. I would recommend it in a heartbeat back then as long as you weren't easy to tilt since the community gets kind of toxic.

Well, not anymore. 

The latest patch nerfed pretty much every survivor perk that was used to the ground and nowadays the game is an absolute stomp for any killer that didn't just start playing. Also, as if the survivor nerfs weren't bad enough, generators ALSO take longer to fix. There used to be wins, losses, middle ground games, nowadays it's always 4K wins for killers without survivors even powering up doors. Heck, with level 1 wraith I was able to 4K survivors before they got to their 4th generator. The game is incredibly frustrating for survivors as it is, and incredibly boring for killers.

To top it all, we have an amazing Attack on Titan collab ongoing, where the only free thing you get is this crappy charm, the rest is all paid skins. No new map, no new killer, survivor, free outfits, just nothing. You either open up your wallet for skins that look ridiculous (Eren with glasses LMAO) or be thankful you have this stupid charm. After Stranger Things collab I had high hopes for this but nah.

Don't bother with this garbage until they revert back all the stuff they did. Play VHS which is free and way better that this dumpster fire, right now.",False
119210017,o jogo e divertido para se jogar com amigos.,True
119207359,Atualização porca,False
119158754,"Jogo muito bom, super viciante.",True
119094384,nice game,True
118991548,"Jogo divertido, ótimo pra dar rage com lag e quando você for lido como um livro pelo killer",True
118826292,é legal,False
118813753,top,True
118706811,Divertido mas por vezes o chase e o camp do killer faz dar o tilt á malta!!!!,True
118476281,É um jogo muito divertido !!,True
118327152,very good game yes yes,True
117955201,"Show, jogabilidade e otimização e braba.",True
117907893,"Quero que esse jogo vá pra casa do caralho, só fica dando vantagem pra Killer.",False
117814888,muito bacana galerinha,True
117753454,"muito bom


",True
117591090,Its ok,True
117291247,pq sim,True
117236094,"Jogo de merda mete nojo é mau esta mal criado pareçe ter sido criado no paint.

Totalmente survivor side cheio de gajos toxicos, eu ainda tento ser simpatico mas é tudo toxico.

Já joguei uns 300 jogos melhores.

conselho joguem VHS que é melhor esta em beta mas bem melhor que que isto.",False
117203048,"Eu recomendo o jogo mas gostava que os Devs se preocupassem mais em arranjar o jogo do que em fazer dinheiro com os DLCs. Tirem 3 meses ou o que precisarem para fazer o jogo pesar menos, ter escolhas de gráficos decentes (porque mudar a resolução é a unica coisa que posso mudar para tentar ter mais frames. Absolutamente rídiculo para um jogo de pc com tantos anos), arranjar bugs. O jogo em si é fixe e gosto das mecanicas mas é um desperdicío se não tiver bem programado e desenvolvido",True
117160698,amooo,True
117154231,Um joguinho deveras interessante do balaco bako,True
117150664,nice,True
116672035,muito bom,True
116634161, For fun heck yeah! For serious... you gonna burn yourself,True
116606132,"Muito bom porém uma merda.
É Divertido a menos que você esteja jogando de killer e um Filho Da P*ta chame os amigos dele pra Fuder com a sua vida, aí chegam 4 Jabulaime Concuspiscente, eles trazem os perks mais roubados do mundo, te comem na lanterna, ficam só no TeaBag, dão Bodyblock pra não colocar o cara no gancho, aí SABOTAM o gancho.

Em geral recomendo.",True
116493918,"Jogo muito bom, o que quebra ele são os bugs q tão aí há anos.
Se vc usa placa de vídeo da AMD(já vi pessoas reclamarem de problemas parecidos em placas nvidia, mas a maioria é em AMD), não recomendo. É mt problema pra pouco jogo.

(Fiquem espertos no refund)

9/10 sem AMD, dá pra ignorar os bugs.
4/10 com AMD, no meu caso, ficou injogável até eu descobrir uma contramedida. A lista de problemas que eu tive é grande. Nenhuma solução online, mesmo com diversos casos relatados por outras pessoas. A solução q arranjei foi dar um underclock pesado em minha RX580 e diminuir drasticamente a qualidade gráfica do jogo pra conseguir jogar em uma média de 30fps sem o jogo crashar ou meu PC desligar por superaquecimento da gpu.",True
116294008,:),True
116188764,"o jogo e bem maneiro, mas as vezes e tiltante kkkk, mas recomendo pra passar o tempo.",True
116159090,top,True
115662951,"its a cool game
",True
115569420,funny game 2 play with your m8,True
115474780,Joguinho daora,True
115179671,It's not a balanced game.,False
114903692,Este jogo é top,True
114617270,"fx
",True
114579309,"acabou por ser meio enjoativo pra mim, não consegui terminar minhas primeiras 50 horas, mas me divirto jogando. o sistema de perks é uma das coisas que eu mais gosto e, por causa disso, eu gosto mais de jogar de survivor do que de killer, por outro lado, eu não curto muito jogar dbd sozinho, mas jogar de survivor com squad de amigos fechado é bem legal. o jogo também não demora muito pra se entender como funciona e isso é uma de suas maiores qualidades, recomendo bastante, principalmente com amigos.",True
114574647,"E um bom jogo
",True
114570301,muito bom,True
114497720,"Infelizmente, tenho que admitir que este jogo de terror multiplayer assimétrico não me impressionou nem um pouco. É difícil acreditar que, desde seu lançamento em 2016, tantos jogadores ainda se divertem com ele.

Vamos começar pelos gráficos. Eles são simplesmente medíocres. Não há nada impressionante em seus mapas enfadonhos e desbotados, e os personagens são estereotipados, sem criatividade e parecem ter sido recortados de um filme de terror de baixo orçamento. Não posso deixar de mencionar que a interface do usuário é confusa e mal projetada, o que me fez sentir desorientado e frustrado em diversos momentos.

Quanto à jogabilidade, é tediosa, previsível e desigual. A mecânica de jogo é forçada, e isso faz com que seja difícil se divertir com ele. Os sobreviventes não possuem habilidades especiais que os diferenciem, e todos parecem ser capazes de fazer exatamente as mesmas coisas. O jogo é sempre o mesmo, sem surpresas, sem ação empolgante ou tensão palpável.

O pior aspecto do jogo é o seu desequilíbrio. É bastante frustrante jogar como sobrevivente, especialmente quando você é novo no jogo e precisa enfrentar um assassino experiente que conhece todos os seus truques. Além disso, o jogo não possui um sistema de emparelhamento decente, o que significa que é possível ser emparelhado com jogadores que têm muito mais habilidade do que você.

Resumindo, Dead by Daylight é um jogo que, infelizmente, deixou muito a desejar para mim. Se você é um fã de jogos de terror, recomendo que procure em outro lugar, pois este jogo não vale o seu tempo. Há jogos de terror muito melhores no mercado, com gráficos mais atraentes, jogabilidade mais equilibrada e uma experiência mais envolvente em geral.",False
114137687,legal,True
113805412,jogo fixe para jogar com os amigos,True
113764258,,True
113760581,jgfutuijutoi,True
113740561,"foda pra krl, ainda mais jg com os amigos",True
113387008,Exelente,True
113305317,mt bom,True
113095583,"Jogo completamente optimizado, sem nenhum bug...",True
112938528,"É um bom jogo no começo, até você conhecer a comunidade podre.",True
112728507,.,True
112567669,Muito divertido de jogar com os amigos! Recomendo!,True
112548913,"Adoro este jogo, perfeito em todos os sentidos para mim.",True
112495863,"Dead by daylight é igual a punheta, sozinho é bom mas com amigos ainda fica melhor",True
112314090,yes,True
112070775,jogo mt nice,True
112058221,this game is so adictive i recomend a lot 4/5,True
112051092,bom,True
112047311,the entity feasts on the pain you feel in this game,True
111995492,recomendo jogo top,True
111864865,Fun,True
111178616,"é viciante ...só há um  problema  ...a times que se comunica foro do jogo ...complica  quando é killer
",True
110777556,don't buy this game if you love life,False
110739735,nao 👌,False
110593189,sim,True
110553956,"
⢸⠉⠉⠉⠉⠉⠉⠉⠉⠉⠉⠉⠉⠉⠉⡷⡄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⡇⠢⣀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⢸ Are you spending wiselyl my money again, son?
⢸⠀⠀⠀⠀⢀⠖⠒⠒⠒⢤⠀⠀⠀⠀⠀⡇⠀ ⠀⠀⠀⠀⠙⢦⡀⠀⠀⠀⠀
⢸⠀⠀⣀⢤⣼⣀⡠⠤⠤⠼⠤⡄⠀⠀⡇⠀⠀ ⠀⠀⠀⠀⠀⠙⢄⠀⠀⠀⠀
⢸⠀⠀⠑⡤⠤⡒⠒⠒⡊⠙⡏⠀⢀⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠑⠢⡄⠀
⢸⠀⠀⠀⠇⠀⣀⣀⣀⣀⢀⠧⠟⠁⠀⡇⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⡇⠀
⢸⠀⠀⠀⠸⣀⠀⠀⠈⢉⠟⠓⠀⠀⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⢸
⢸⠀⠀⠀⠀⠈⢱⡖⠋⠁⠀⠀⠀⠀⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⢸
⢸⠀⠀⠀⠀⣠⢺⠧⢄⣀⠀⠀⣀⣀⠀⠀⡇⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⢸
⢸⠀⠀⠀⣠⠃⢸⠀⠀⠈⠉⡽⠿⠯⡆⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸
⢸⠀⠀⣰⠁⠀⢸⠀⠀⠀⠀⠉⠉⠉⠀⠀⡇⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⢸
⢸⠀⠀⠣⠀⠀⢸⢄⠀⠀⠀⠀⠀⠀⠀⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸
⢸⠀⠀⠀⠀⠀⢸⠀⢇⠀⠀⠀⠀⠀⠀⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸
⢸⠀⠀⠀⠀⠀⡌⠀⠈⡆⠀⠀⠀⠀⠀⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸
⢸⠀⠀⠀⠀⢠⠃⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸
⢸⠀⠀⠀⠀⢸⠀⠀⠀⠁⠀⠀⠀⠀⠀⠀⠀⠷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸",True
110517959,excelente,True
110490300,...,True
110417993,"Jogo de terror muito bom, ainda melhor se jogar com seus amigos.",True
110342281,jogo porreiro para jogar com amigos,True
110329281,Jogo maravilhoso,True
110318156,.,True
110138612,:),True
110094210,é bom,True
109525186,MUito bom,True
109371098,MT BOM,True
109289153,es muy bueno. Pero lo que tienen que hacer es poner que sea aleatorio el tema de ser el asesino es lo unico todo lo demas es bueno el juego =),True
109117657,Michael Mawares is a kinda hot tho,True
109039438,".
",True
108952023,melhor jogo ever,True
108789735,ESTE JOGO É UMA GANDA MERDA MENINOS PSICOPATAS PELO MAPA A 80km HORA O JOGO VAI LITERALMENTE DO 8 AO 80. HABILIDADES DE GANDA PIÇA QUE FAZEM O JOGO DESIQUILIBRADO E PO CRLH POS FILHOS DA GANDA PUTA ESTES CAMPERS DA MERDA QUE NÃO SAEM DO PÉ DO GANCHO ATÉ PARECE QUE GOSTARIAM DE TÊ LO PELO CU ACIMA. DEVELOPERS DE MERDA PERCEBO PQ É QUE SÓ RETARDADOS COM SINDROME DE DOWN E A MENTE TODA DRENADA JOGAM ESTA GRANDE POIA MUITO TEMPO LIVRE POR FAVOR VAI Á RUA E ARRANJA UMA CONA E TOCA NUM DE RELVA POR FAVOR EU SEI QUE N SAIS DO QUARTO à 5 meses e PARECES A PUTA DE UM VEGETAL PARECES TANTO UM VEGETAL MAS N TOCAS NA PUTA DE AR FRESCO NEM NUM AMBIENTE NATURAL POR ISSO TAS MAIS PARA UM VEGETAL COM BOLOR Ou isso ou és estupido. Resumindo: jogas esta merda=és estupido. Frase filosofica: jogar com estranhos é meh. Jogar com amigos é uma merda. Cumprimentos Boa Noite.,False
108759322,top,True
108576152,"Existem diversas análises nesta página que realçam os problemas do jogo, por isso tenciono fazer o mesmo. Passando o reclamanço habitual de como o jogo é mau por isto e aquilo, posso certamente afirmar que o produto em análise foi concebido por um clã de autistas após sofrerem graves ferimentos no cortex. Pela vossa sanidade mental, por favor, não caiam na tentação de comprar o que quer que seja relacionado com este autêntico aterro sanitário. Como suporte ao que foi escrito acima, e para quem ainda não ficou convencido que isto é apenas, como se diz na gíria, uma granda merda, fique informado o indivíduo que lê esta análise, que estes tubérculos com acesso a tecnologia de ponta tencionam em cumprir, a criação de um jogo em que é possível ter encontros românticos (e só Deus sabe mais o quê) com personagens fictícios do seu ""jogo de sucesso""... Espero que isto seja esclarecedor e por favor, gaste o seu dinheiro sabiamente, pois eu já não tenho essa sorte.",False
108362233,Good game for play with friends.,True
108187727,Jogo excelente e sempre com ótimas atualizações!,True
108080135,Buff Meg,True
108017403,"nice
",True
107870829,"Jogo divertido para jogar com seus manos, sozinho n tanto mas com os cria gera umas situações boas
",True
107866551,muito bom,True
107666588,"jogo muito bom mas poderiam melhorar nos bugs 
",True
107622493,"muito bom jogo e muito divertido, alguns bugs de vez em quando mas de resto tudo bom. NERF TRICKSTER",True
107406063,I think they aren't friendly,True
107401713,"Muito bom jogo de  4x1
Viciante",True
107376955,gostei muito,True
107345450,fk off,False
107344837,"Jogo muito top, ainda melhor quando se joga com amigos. Muito cativante e quem pega o jeito vícia!!",True
107260512,"Muito ruim, joguei 15 minutos e ja desinstalei.",True
107190085,é de borrar a cueca amigas,True
107137180,"O jogo é bem dificil no inicio mas quando tu começas a jogar bastante tu ficas viciado no jogo, jogo incrivel",True
107103700,.,True
106869471,"Okay look.

I have too many hours on this game, I honestly still don't know what I'm doing with my life after becoming addicted to it.
But let's get to the point...

Should you buy it?

Well, if you like to get killed by your teammates, and (some) toxic killers... then yes for sure! But please, do not play this game alone, or you will be raging about every single solo queue teammate you find or about that killer that is facecamping or using NO.E.D. or tunneling or... I honestly don't know. There's too many options for killers to be toxic towards you.

But.
Even though you deal with these things every day, you will still try to be the best at it, because it's a very challenging and brain-using game. Sometimes you will also come across amazing teammates or super nice  killers that farm bloodpoints with you and it's an amazing connection.

In this game I met friends that I will probably not leave for years and who I have tons of fun with.

So yeah, buy it.",True
106759800,Muito Bom nha puro,True
106485010,"ótimo jogo, uma pena ter uma comunidade tão toxica, acontece i guess",True
106151565,jogo muito ruim,True
106150374,"muito bom, recomendo pra quem ta procurando um jogo pra jogar entre amigos ou solo",True
106094934,LIKE,True
106059383,"JOGO E BOM UAI
",True
106057602,"gjgjgjgjg kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkikkkkkkkkkkkkkkkkkkkkkkkkkkkkkkokokokokokokokokokiokokokokkkkklk,klk,,
",True
106006190, Best 4v1 multiplayer horror game!,True
105832579,extremamente viciante,True
105796745,"legal
",True
105791360,"Viciante nas primeiras 40 horas

Facil de entender, dificil de masterizar.",True
105727692,"THIS GAME WAS FUN, BUT THEN IT'S STARTED TO STINK PURE SHIT!",False
105607791,"Podia melhorar alguns bugs e o pass podia ser grátis "" acho que já basta o preço do jogo""... Mas tirando isso é um jogo incrível tanto como sobrevivente ou killer oferece muita diversão e desafio. gráficos acho razoável para o jogo. Posso acrescentar que as skins são incríveis e os amuletos muito cute.",True
105554752,o jogo é bom pra quem joga sozinho (killer) e pra quem joga com amigos (sobreviventes),True
105434904,the way that the players heal THE air makes my heart go wild <3,True
105434515,esse jogo é muito bom recomendo,True
105429561,"e lindo
",True
105423416,Não é assustador e cria uma certa adrenalina :),True
105411799,Best Game,True
105256558,top,True
105237749,"Mesmo com os erros existentes que incapacitam a jogabilidade do jogo, recomendo pois é bastante bom e viciante.",True
105153839,bom 👍,True
105152928,epa vamos ser sinceros ate o q o jogo nao é mauzinho,True
104960151,"Como eu levo o jogo de boa, eu acho incrivelmente divertido. A adrenalina me ajuda a ficar alerta para o resto do dia, e tem muitos desafios pra me deixar interessada no jogo por muito tempo. A unica coisa que me deixa aborrecida é a comunidade toxica que esse jogo tem. Comportamento e linguagem nada saudável.",True
104901155,"E bem divertido e um ótimo passa tempo, tenho praticamente todas dlcs, porem um dia deu um erro e perdi praticamente todo o meus progresso que joga sabe o quanto isso e um inferno conseguir, fiquei 2 meses em  
 tentado resolver com suporte, por sinal péssimo, não resolveram nada fui atendido de forma horrivel e no final, 
  tirei o jogo e fui me dedica a algo que não tenha riscos e problemas desse nivel.",False
104900526,legal,True
104895416,"Jogo maravilhoso porém o foda que toda vez que tem atualização o game faz por exemplo 1,50gb e depois me instala o jogo inteiro de novo, tooooda santa atualização...",True
104872422,bugs,True
104872412,don't,False
104835155,não é tóxico confia,True
104828743,"Very good game to play with friends, but confusing menus and mechanics at the beggining",True
104426054,"Se soubesse que o jogo ia ficar free na epic games mais cedo, não o tinha comprado :)",True
104409278,muito bom com amigos!,True
104378079,valhe muito a pena,True
104337442,okayge,True
104324151,"Fun game to play with friends, but could use some work to become way better. Updates take ages to be done since it checks all game files. Some perks and killers sometimes feel way to broken.",True
104224611,"Recomendo bastante, muito bom... Sempre quis jogar com os killers de vários filmes de terror e este jogo é perfeito para isso...",True
104205984,fixe.,True
103989745,mucho bom,True
103860557,Very nice.,True
103752894,"very good game, worth the money to play with friends or to play with randoms.",True
103543515,Cool game uwu,True
103540605,Claudette,True
103528786,Fun game to play with friends.,True
103350548,"amo o jogo, muito bom, inclusive os bugs são bastante engraçados XD",True
103281344,"O jogo é interessante até o momento onde a toxidade dos players vira rotina, o CHAT DE TEXTO no final das partidas é o ""start"" para isso. Quando vocè joga bem na partida, os players adversários choram no chat e te culpam de algo q de fato você nao fez, por outro lado, se você tem uma jogabilidade ruim/péssima por algum motivo individual seu, você se torna alvo de piadas e risadas NO CHAT DE TEXTO, o famoso bullying. Espero que a Behaviour leia esse texto e tome alguma providencia a respeito do mesmo para que players não tóxicos possam jogar sem passar por situações escrotas como as citadas acima.",False
103235078,se tu for bom o jogo é bom mas se tu for ruim como eu o jogo é ruim,False
103231901,Uma merda,False
103083262,fun game,True
102958171,pode pa,True
102913908,"bom bagario
",True
102798409,O TRAPPER VAI TE PEGAR,True
102741454,"Still a toxic game with more tunneling
",False
102708895,...,True
102656176,"._.
",True
102581994,not like the game,False
102482219,"pila é bue bom
",True
102437420,"Jogo muito bom, apesar dos bugs.",True
102355974,é bom :DD,True
102352618,foda,True
102335590,.,True
102334638,Bom jogo para jogar com amigos e solo!,True
102332694,Ótimo jogo e meu  preferido,True
102165758,"Ainda só jogo isto porque me viciei, porque o jogo é a maior frustração de sempre.

PS: Aparentemente joguei mais 319 horas; opinião mantém-se. Obrigadinha.",False
102163060,"o jogo ultimamente esta uma merda, demora 300 anos para aplicar uma atualizaçao! voces sao um bando de incompetentes, podres, emmanuel nocci e tudo de ruim, perdi a total vontade de jogar por causa dessas atualizaçoes de 300 anos, arrumem isso ou voces perderam um jogador.",False
102116203,"Jogo divertido, gera uma tensão boa na hora em que você é o sobrevivente tanto quando se é perseguido quanto na hora de se esconder.Como assassino tem uma variedade muito grande para que a diversão não acabe cedo.Recomendo o jogo , tenho me divertido bastante !",True
102029160,top game,True
101915239,i love it lol,True
101910927,Legal,True
101892093,muito bom,True
101876196,"The game is good, easy to understand logic, survivors and hunters each with specific skills, very good I recommend",True
101858929,mto bom pqp,True
101727084,Bolo de Mulhango!!!!!,True
101691548,divertido,True
101679179,"good soup
",True
101675588,Nice game!!!!,True
101654505,.,True
101511263,aa,True
101492146,"o jogo é bem interessante no inicio, mas depois de um tempo o jogo vai enjoando ate chegar ao ponto de se conseguir jogar com amigos ou com um killer/survivor novo pra testar",True
101471239,Atualizações ENORMES DE 50 GB PRA CIMA QUASE  TODA SEMANA QUE  VOU JOGAR!!!!! Impressionante!!,False
101453672,".
",True
101446824,muito bom,True
101443310,bue top,True
101414895,Vicia pra caramba. Recomendo,True
101349393,cool,True
101307945,"Muito bom, pena apanharmos killers que só tunelam e fazem face camp.
",True
101200576,"mui bueno
",True
101110504,"MUITO BOM
",True
101063319,"Divertido de survive se vc tem amigos pra jogar junto, solo é bom de assassin",True
101058307,"Amando essa bomba, todo dia jogo, amo que amo!!",True
100686451,"Sou muitas vezes roubado,mas faz parte",True
100520575,bao,True
100467043,fixe,True
100433564,....,True
100191483,"Gosto do jogo pela mecânica que ele tem e também por ter vários personagens e killeres, Caso não gostem por favor tentem de novo com algum método que vocês ainda não experimentaram tenho a certeza que irão encontrar algo que gostem.",True
100060304,compre dbd e vc não vai se arrepender,True
99950133,Muito Bommmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm,True
99940611,Cant believe killers like starstuck nurse are still in the game... They should nerf pig because of that,False
99933945,ez,True
99885860,noice,True
99813119,mto bao,True
99804201,good game,True
99758910,If you love getting camped its the best game choice xD jk,True
99748964,.,True
99744798,O jogo é daora e pah mas a parte de atualização é um LIXO,False
99741985,".
",True
99648265,bom,True
99641634,"jogo todo bugado, mas eu amo",True
99627439,muito ruim,False
99626547,"esse jogo é uma bela merda, eu sou  bom! mas não adianta, está cheio de bugs?",True
99610272,"Este jogo é um bom jogo tanto para jogar sozinho mas é bom principalmente para jogar com amigos e a parte mais assustadora do jogo é o killer aparecer atrar de ti do nada.
O jogo é muito divertido recomendo.",True
99571044,"jogo da xoura, hits pelas janelas fodaaaaaaaaaaaaace
",True
99565498,Recomendo para quem nao se importa com desbalanciamento,True
99514824,gostei do jogo em sim. têm uma enorme variedade de estilos e uma boa estrutura.,True
99467262,LIKE,True
99458144,no,True
99425289,"Sim, só desenvolvi uma sequela mas de resto pó comprá",True
99418310,o maior de todosss,True
99407522,Xamira Na Bala,True
99369727,e bao...,True
99367833,Muito bom o jogo!,True
99346883,tudo,True
99341740,shheeesshhhj,True
99340731,"<
",True
99295213,bans de 24h de merda,False
99258453,"dahora.
",True
99186161,TOP,True
99129324,"jogo impressionante para jogar com os amigos e se divertir muito
",True
99048909,"love the gameplay of holding m1 on gen and waiting to die on hook
fun game 6.9/11.76",True
99030662,Muito top !!!!!,True
99006179,recomendo para quem gosta de jogos de terror e tem muita diversao,True
98991422,I CAME!,True
98968033,"Jogo muito pica, só falta uns killers tipo o Pennywise, Alien e até o Jason.",True
98954655,ó o bicho vindo moleque,True
98951078,hype dms,True
98950761,"╭━━━━┳╮╱╭┳━━━╮
┃╭╮╭╮┃┃╱┃┃╭━━╯
╰╯┃┃╰┫╰━╯┃╰━━╮
╱╱┃┃╱┃╭━╮┃╭━━╯
╱╱┃┃╱┃┃╱┃┃╰━━╮
╱╱╰╯╱╰╯╱╰┻━━━╯
╭━━╮╭━━━┳━━━┳━━━━┳╮
┃╭╮┃┃╭━━┫╭━╮┃╭╮╭╮┃┃
┃╰╯╰┫╰━━┫╰━━╋╯┃┃╰┫┃
┃╭━╮┃╭━━┻━━╮┃╱┃┃╱╰╯
┃╰━╯┃╰━━┫╰━╯┃╱┃┃╱╭╮
╰━━━┻━━━┻━━━╯╱╰╯╱╰╯﻿",True
98948012,ㅤ,True
98946036,sim,True
98941066,"jogo mt bommmmmmmmmmmmmmmmmmmmmmmmmmmm!!!!!
",True
98856378,nice,True
98830936,foda,True
98691625,MuitoBom,True
98666712,cum in her eyes so she can't seemen,True
98619877,Jogo muito bom,True
98503133,Very good,True
98472878,Pimpão,True
98471383,Bom,True
98164583,"O jogo é muito bom, porém há pontos a serem destacados.
 Um deles é o fato de eu vir do Playstation 4, resolvi migrar pro PC porque a Behavior não se presta pra atualizar os gráficos do PS4 de forma que ele desempenhe melhor. O mais engraçado é que meu PC é mais fraco que meu PS4 e ele roda muito melhor aqui, sem travamentos e o FPS é estável.

 Fico com pena do jogador de console porque não tem acesso ao chat, não podendo falar com outros jogadores antes e pós-partida, não podem jogar com teclado e mouse, que acabam ficando em uma desvantagem absurda, sem falar dos travamentos que te IMPEDEM de jogá-lo. Infelizmente, esse estúdio exclui o jogador de console de várias formas.

 Agora eu aguardo pelo Shared-Progression que o estúdio prometeu para poder trazer os meus dlcs do console pro PC(será que vão cumprir?) ou vai ser mais uma promessa da boca pra fora? Ah, e BHVR, já que vocês não se entendem com a plataforma da Sony, por que que vocês não contratam uma empresa terceirizada para fazer esse serviço pra vocês? É só uma dica! 

Tirando todos os pontos negativos, eu AMO Dead by Daylight! Vocês não tem ideia quantas horas passei jogando ele! Me divirto até hoje com essa obra prima dos jogos de terror! A mecânica é bem diferente do que estamos acostumados em jogos de terror, o jogo é inovador em colocar Assassinos controlados por jogadores para correrem de outros jogadores que jogam como sobreviventes, o jogo não é enjoativo, sempre tem conteúdo novo, estão sempre atualizando, colocando novos personagens e mapas no jogo. Uns são de franquias famosas, aqueles que não tem dinheiro pra pagá-los tem assassinos originais do jogo que tu consegues farmando dinheirinho do jogo(Fragmentos Irridescentes) que são bem legais também!

No mais pessoal, aqueles que estão na dúvida de comprar, eu respondo com um grande ""Depende"": Vai jogar em qual plataforma? Se a resposta for nos consoles da nova geração: PlayStation 5, Xbox Series X ou no PC, eu digo que vale a pena! Agora se for pra comprar pro PlayStation 4 ou Xbox One FAT, não recomendo! O jogo está atualizando seus gráficos e logo logo vão abandonar essas duas plataformas, assim como já estão fazendo com o PS4 FAT!",True
98107102,é fofo e engraçado porém divertido com sinceridade puto das bicas gatao delas,True
97995975,.,True
97986700,banger,True
97560315,urg urg urg - bubba sound.,True
97518443,O jogo e muito bom gostei otimo tomo susto mais e bom,True
97449725,goxxxxxxtei,True
97428862,df,True
97396990,bué fixe memo juro ó ganda game madje já mostrei aos meus tropas lá da rua e quês todos curtiram deixamos de fumar ganzas pra vir jogar wi ó vale a pena memo dred,True
97308488,"bom
",True
97297958,".I.
",True
97168672,"Jogo bastante interessante, jogável tanto solo ou com amigos! De inicio pode ser difícil ser killer ou survivor, mas tanto para ser bom num ou outro, tens que saber minimamente pensar como um deles! Jogo torna se mais  competitivo á medida que se sobe de rank! Mas também a tua skill, vai melhorando! Convida amigos e experimenta o jogo!",True
97082578,Bom,True
97007263,Nrml pra que usar cheat nesse jogo?! infestado e hack pqp. jogo excelente porem cheio de wall hack e speead,False
96932932,O jogo é maravilhoso adorei.,True
96897065,da até pra ver,True
96893086,"ablua ablua ablua
",True
96889877,W game.,True
96777007,"Assustador :D
Pi",True
96645875,"UMA MERDA FODA SE
",False
96536663,Muito bom este jogo recomendo !!!!,True
96483887,Achei um excelente jogo pra passar o tempo livre.,True
96479459,..,True
96470306,recomendo pois é um jogo bastante bom,True
96376061,"Full of bugs,devs dont care,but still a very fun game and good to play with friends <3",True
96316388,.,True
96267423,"very good nice , its very fun to camp survivors",True
96248945,sim,True
96206365,"o jogo é bom, se a behaviour nao fazer mais tantas buffs nos personagens, quem sabe continue bom... 
e o buff do DS foi uma bela merda",True
96200360,"Fixe
",True
96137835,Eu amo.,True
96112139,"mt bom
",True
96051479,kk nerf witch in lab,True
95991778,Bom jogo. Divertido e viciante. Recomendo,True
95983783,"best game ever made 
",True
95972988,has michael myers,True
95892827,"Recomendo, jogo excelente para jogar com os amigos.",True
95873083,top,True
95868337,Fun to play with friends,True
95856960,otimo jogo,True
95787001,"Not recommended at all. The novelty of playing famous killers or survivors gets instantly ruinned by awful design choices, horrible optimization, very poor servers, horrible in game economics and the constant reappearence of bugs and performance issues with each update.",False
95786501,"ver good
",True
95783827,What a funny game when the killers are not camping,True
